Week,Rank,Cover,Genre,Song,Artist,Last_Week,Peak,Weeks_on_Chart
2026-02-07,1,https://charts-static.billboard.com/img/2017/04/harry-styles-tuw-180x180.jpg,Pop,Aperture,Harry Styles,-,1,1
2026-02-07,2,https://charts-static.billboard.com/img/2025/11/ellalangley-0yx-choosintexas-3s2-180x180.jpg,Country,Choosin' Texas,Ella Langley,6,2,15
2026-02-07,3,https://charts-static.billboard.com/img/2025/08/oliviadean-8k4-manineed-jej-180x180.jpg,Pop,Man I Need,Olivia Dean,2,2,23
2026-02-07,4,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-golden-ozh-180x180.jpg,K-Pop,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",4,1,32
2026-02-07,5,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-thefateofophelia-ki7-180x180.jpg,Pop,The Fate Of Ophelia,Taylor Swift,3,1,17
2026-02-07,6,https://charts-static.billboard.com/img/2010/01/bruno-mars-8dl-180x180.jpg,Pop,I Just Might,Bruno Mars,1,1,3
2026-02-07,7,https://charts-static.billboard.com/img/2025/02/alexwarren-vcb-ordinary-jb8-180x180.jpg,Pop,Ordinary,Alex Warren,5,1,50
2026-02-07,8,https://charts-static.billboard.com/img/2025/02/sombr-2ps-backtofriends-xkb-180x180.jpg,Alternative,Back To Friends,sombr,7,7,44
2026-02-07,9,https://charts-static.billboard.com/img/2025/06/kehlani-b5q-folded-beh-180x180.jpg,R&B/Soul,Folded,Kehlani,8,6,33
2026-02-07,10,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-opalite-05j-180x180.jpg,Pop,Opalite,Taylor Swift,10,2,17
2026-02-07,11,https://charts-static.billboard.com/img/2024/02/djo-fyo-endofbeginning-lak-180x180.jpg,Alternative,End Of Beginning,Djo,9,6,26
2026-02-07,12,https://charts-static.billboard.com/img/2024/10/leonthomas-y3w-mutt-ch5-180x180.jpg,R&B/Soul,Mutt,Leon Thomas,11,6,51
2026-02-07,13,https://charts-static.billboard.com/img/2025/10/raye-azb-whereismyhusband-mtb-180x180.jpg,Pop,Where Is My Husband!,RAYE,13,13,18
2026-02-07,14,https://charts-static.billboard.com/img/2026/01/lil-uzi-vert-z30-whatyousaying-y59-180x180.jpg,Hip-Hop/Rap,What You Saying,Lil Uzi Vert,12,12,5
2026-02-07,15,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-igotbetter-8s9-180x180.jpg,Country,I Got Better,Morgan Wallen,14,7,33
2026-02-07,16,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,So Easy (To Fall In Love),Olivia Dean,17,14,18
2026-02-07,17,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-20cigarettes-37w-180x180.jpg,Country,20 Cigarettes,Morgan Wallen,18,15,36
2026-02-07,18,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Daisies,Justin Bieber,15,2,28
2026-02-07,19,https://charts-static.billboard.com/img/2025/11/siennaspiro-o5d-dieonthishill-f28-180x180.jpg,Pop,Die On This Hill,Sienna Spiro,20,19,6
2026-02-07,20,https://charts-static.billboard.com/img/2016/09/gunna-t8f-180x180.jpg,Pop,wgft,GunnaFeaturingBurna Boy,16,16,25
2026-02-07,21,https://charts-static.billboard.com/img/2015/07/luke-combs-vjy-180x180.jpg,Country,Sleepless In A Hotel Room,Luke Combs,21,17,3
2026-02-07,22,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Country,Plastic Cigarette,Zach Bryan,19,13,3
2026-02-07,23,https://charts-static.billboard.com/img/2025/10/tatemcrae-vd8-titfortat-qq9-180x180.jpg,Pop,Tit For Tat,Tate McRae,25,3,18
2026-02-07,24,https://charts-static.billboard.com/img/2025/08/chris-brown-cyh-itdepends-6sf-180x180.jpg,R&B/Soul,It Depends,Chris BrownFeaturingBryson Tiller,22,16,26
2026-02-07,25,https://charts-static.billboard.com/img/2024/05/mylessmith-w4f-180x180.jpg,Singer/Songwriter,Nice To Meet You,Myles Smith,26,25,33
2026-02-07,26,https://charts-static.billboard.com/img/2024/11/maxmcnown-0ht-bettermeforyoubrowneyes-h8h-180x180.jpg,Country,Better Me For You (Brown Eyes),Max McNown,29,26,33
2026-02-07,27,https://charts-static.billboard.com/img/2019/01/shaboozey-2wm-180x180.jpg,Country,Amen,Shaboozey&Jelly Roll,35,27,38
2026-02-07,28,https://charts-static.billboard.com/img/2023/02/bigxthaplug-b4l-180x180.jpg,Hip-Hop/Rap,Hell At Night,BigXthaPlug Featuring Ella Langley,28,26,25
2026-02-07,29,https://charts-static.billboard.com/img/2025/07/katseye-xrz-gabriela-iea-180x180.jpg,Pop,Gabriela,KATSEYE,27,21,28
2026-02-07,30,https://charts-static.billboard.com/img/2025/05/pinkpantheress-j53-stateside-ska-180x180.jpg,Pop,Stateside,PinkPantheressWithZara Larsson,39,30,4
2026-02-07,31,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Yukon,Justin Bieber,31,17,29
2026-02-07,32,https://charts-static.billboard.com/img/2025/11/oliviadean-8k4-acoupleminutes-of9-180x180.jpg,Pop,A Couple Minutes,Olivia Dean,30,26,14
2026-02-07,33,https://charts-static.billboard.com/img/2025/11/esdeekid-laa-180x180.jpg,Pop,4 Raws,EsDeeKid,32,28,7
2026-02-07,34,https://charts-static.billboard.com/img/2025/05/cody-johnson-0vx-thefall-rvi-180x180.jpg,Country,The Fall,Cody Johnson,36,34,18
2026-02-07,35,https://charts-static.billboard.com/img/2024/11/hudsonwestbrook-9ly-houseagain-zq0-180x180.jpg,Country,House Again,Hudson Westbrook,42,33,41
2026-02-07,36,https://charts-static.billboard.com/img/2016/01/zara-larsson-zej-lushlife-cik-180x180.jpg,Pop,Lush Life,Zara Larsson,40,36,7
2026-02-07,37,https://charts-static.billboard.com/img/2025/09/jason-aldean-903-howfardoesagoodbyego-vgz-180x180.jpg,Country,How Far Does A Goodbye Go,Jason Aldean,46,37,16
2026-02-07,38,https://charts-static.billboard.com/img/2025/04/hardy-rmc-favoritecountrysong-jny-180x180.jpg,Country,Favorite Country Song,HARDY,45,38,14
2026-02-07,39,https://charts-static.billboard.com/img/2025/10/luke-combs-s5l-dayslikethese-eep-180x180.jpg,Country,Days Like These,Luke Combs,48,39,14
2026-02-07,40,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Stay Here 4 Life,A$AP RockyFeaturing Brent Faiyaz,23,23,2
2026-02-07,41,https://charts-static.billboard.com/img/1984/09/prince-5k7-purplerain-6pm-180x180.jpg,Pop,Purple Rain,PrinceAnd The Revolution,38,2,22
2026-02-07,42,https://charts-static.billboard.com/img/2021/01/mariahthescientist-nuo-180x180.jpg,R&B/Soul,Is It A Crime,Mariah The Scientist&Kali Uchis,43,27,25
2026-02-07,43,https://charts-static.billboard.com/img/2025/11/tyla-8f0-chanel-gkl-180x180.jpg,Pop,Chanel,Tyla,52,43,7
2026-02-07,44,https://charts-static.billboard.com/img/2008/04/she-him-5u4-180x180.jpg,Rock,I Thought I Saw Your Face Today,She & Him,47,40,8
2026-02-07,45,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Country,Say Why,Zach Bryan,44,25,3
2026-02-07,46,https://charts-static.billboard.com/img/2025/08/sombr-2ps-12to12-142-180x180.jpg,Alternative,12 To 12,sombr,49,41,24
2026-02-07,47,https://charts-static.billboard.com/img/2014/06/sabrina-carpenter-l0r-180x180.jpg,Pop,When Did You Get Hot?,Sabrina Carpenter,57,17,20
2026-02-07,48,https://charts-static.billboard.com/img/2016/03/cardi-b-tfu-180x180.jpg,Hip-Hop/Rap,ErrTime,Cardi B,61,43,18
2026-02-07,49,https://charts-static.billboard.com/img/2025/12/poohshiesty-klv-fdo-1pe-180x180.jpg,Hip-Hop/Rap,FDO,Pooh Shiesty,41,12,7
2026-02-07,50,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-iaintcomingback-l13-180x180.jpg,Country,I Ain't Coming Back,Morgan WallenFeaturingPost Malone,60,8,33
2026-02-07,51,https://charts-static.billboard.com/img/2025/10/david-guetta-0qb-gonegonegone-bic-180x180.jpg,Pop,Gone Gone Gone,"David Guetta,Teddy Swims&Tones And I",58,51,9
2026-02-07,52,https://charts-static.billboard.com/img/2016/03/daniel-caesar-2qj-180x180.jpg,R&B/Soul,Who Knows,Daniel Caesar,67,52,5
2026-02-07,53,https://charts-static.billboard.com/img/2024/03/tuckerwetmore-ras-180x180.jpg,Country,Brunette,Tucker Wetmore,69,53,5
2026-02-07,54,https://charts-static.billboard.com/img/2025/11/meganmoroney-ugl-beautifulthings-3dm-180x180.jpg,Country,Beautiful Things,Megan Moroney,55,54,9
2026-02-07,55,https://charts-static.billboard.com/img/2026/01/siennaspiro-o5d-youstoletheshow-18f-180x180.jpg,Pop,You Stole The Show,Sienna Spiro,64,55,4
2026-02-07,56,https://charts-static.billboard.com/img/2025/02/georgebirge-000-itwontbelong-plv-180x180.jpg,Country,It Won't Be Long,George Birge,79,56,4
2026-02-07,57,https://charts-static.billboard.com/img/2017/06/youngboy-never-broke-again-ak3-180x180.jpg,Hip-Hop/Rap,Bruce Wayne,YoungBoy Never Broke Again,63,57,2
2026-02-07,58,https://charts-static.billboard.com/img/2025/11/cody-johnson-0vx-travelinsoldier-cvg-180x180.jpg,Country,Travelin' Soldier,Cody Johnson,53,12,12
2026-02-07,59,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-howitsdone-3mh-180x180.jpg,K-Pop,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",66,8,27
2026-02-07,60,https://charts-static.billboard.com/img/2025/10/tame-impala-nyr-dracula-dtm-180x180.jpg,Alternative,Dracula,Tame Impala,70,30,18
2026-02-07,61,https://charts-static.billboard.com/img/2025/06/alexwarren-vcb-bloodline-b68-180x180.jpg,Pop,Bloodline,Alex WarrenWithJelly Roll,72,32,18
2026-02-07,62,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Hip-Hop/Rap,Helicopter,A$AP Rocky,24,24,2
2026-02-07,63,https://charts-static.billboard.com/img/2019/12/dontoliver-r01-180x180.jpg,Hip-Hop/Rap,ATM,Don Toliver,-,63,1
2026-02-07,64,https://charts-static.billboard.com/img/2017/11/lilbaby-kyx-180x180.jpg,Hip-Hop/Rap,Mrs. Trendsetter,Lil Baby,93,64,2
2026-02-07,65,https://charts-static.billboard.com/img/2025/09/oliviadean-8k4-nicetoeachother-lqm-180x180.jpg,Pop,Nice To Each Other,Olivia Dean,77,65,14
2026-02-07,66,https://charts-static.billboard.com/img/2025/07/riley-green-flo-changemymind-xi7-180x180.jpg,Country,Change My Mind,Riley Green,-,66,1
2026-02-07,67,https://charts-static.billboard.com/img/2025/05/youngboy-never-broke-again-ak3-shotcallin-a7o-180x180.jpg,Hip-Hop/Rap,Shot Callin,YoungBoy Never Broke Again,71,43,20
2026-02-07,68,https://charts-static.billboard.com/img/2022/09/meganmoroney-ugl-180x180.jpg,Country,Wish I Didn't,Megan Moroney,51,51,2
2026-02-07,69,https://charts-static.billboard.com/img/2025/07/zara-larsson-zej-midnightsun-5mk-180x180.jpg,Pop,Midnight Sun,Zara Larsson,82,69,2
2026-02-07,70,https://charts-static.billboard.com/img/2025/10/madison-beer-u5k-bittersweet-dmw-180x180.jpg,Pop,Bittersweet,Madison Beer,68,68,3
2026-02-07,71,https://charts-static.billboard.com/img/2025/08/thomas-rhett-sbw-aintabadlife-z5u-180x180.jpg,Country,Ain't A Bad Life,Thomas RhettFeaturingJordan Davis,-,71,1
2026-02-07,72,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,Let Alone The One You Love,Olivia Dean,78,71,9
2026-02-07,73,https://charts-static.billboard.com/img/2024/09/chasematthew-iyz-darlin-vto-180x180.jpg,Country,Darlin',Chase Matthew,86,52,18
2026-02-07,74,https://charts-static.billboard.com/img/2013/08/metro-boomin-koo-180x180.jpg,Hip-Hop/Rap,Take Me Thru Dere,"Metro Boomin,Quavo, Breskii & YKNIECE",76,51,18
2026-02-07,75,https://charts-static.billboard.com/img/2018/09/themarias-mjs-180x180.jpg,Alternative,Sienna,The Marias,100,74,17
2026-02-07,76,https://charts-static.billboard.com/img/2025/09/pitbull-zjw-damnilovemiami-db8-180x180.jpg,Hip-Hop/Rap,Damn I Love Miami,PitbullXLil Jon,91,76,2
2026-02-07,77,https://charts-static.billboard.com/img/2025/06/addisonrae-byp-fameisagun-v70-180x180.jpg,Pop,Fame Is A Gun,Addison Rae,92,73,6
2026-02-07,78,https://charts-static.billboard.com/img/2017/01/dababy-a7i-180x180.jpg,Hip-Hop/Rap,Pop Dat Thang,DaBaby,-,78,1
2026-02-07,79,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-elizabethtaylor-fes-180x180.jpg,Pop,Elizabeth Taylor,Taylor Swift,75,3,17
2026-02-07,80,https://charts-static.billboard.com/img/2026/01/katseye-xrz-internetgirl-tke-180x180.jpg,Pop,Internet Girl,KATSEYE,85,29,4
2026-02-07,81,https://charts-static.billboard.com/img/2024/10/tymyers-tki-endsoftheearth-7v3-180x180.jpg,Country,Ends Of The Earth,Ty Myers,-,81,3
2026-02-07,82,https://charts-static.billboard.com/img/2025/11/esdeekid-laa-180x180.jpg,Electronic,Phantom,EsDeeKid & Rico Ace,87,67,6
2026-02-07,83,https://charts-static.billboard.com/img/2026/01/ti-gmi-letemknow-rv4-180x180.jpg,Hip-Hop/Rap,Let 'Em Know,T.I.,-,83,1
2026-02-07,84,https://charts-static.billboard.com/img/1995/03/jeff-buckley-31d-180x180.jpg,Alternative,"Lover, You Should've Come Over",Jeff Buckley,97,84,2
2026-02-07,85,https://charts-static.billboard.com/img/2016/10/bad-bunny-74k-180x180.jpg,Pop,Voy A Llevarte Pa PR,Bad Bunny,94,17,16
2026-02-07,86,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Hip-Hop/Rap,Stole Ya Flow,A$AP Rocky,33,33,2
2026-02-07,87,https://charts-static.billboard.com/img/2013/09/ty-dolla-sign-c0d-180x180.jpg,Pop,Don't Kill The Party,Ty Dolla $ignFeaturingQuavo&Juicy J,89,87,3
2026-02-07,88,https://charts-static.billboard.com/img/2022/04/pesopluma-axe-180x180.jpg,Karaoke,Dopamina,Peso Pluma& Tito Double P,-,52,3
2026-02-07,89,https://charts-static.billboard.com/img/2016/11/dave-rjd-180x180.jpg,Hip-Hop/Rap,Raindance,Dave&Tems,-,89,1
2026-02-07,90,https://charts-static.billboard.com/img/2025/12/h3adband-aka-boo-efn-180x180.jpg,Hip-Hop/Rap,BOO,H3adband,-,90,4
2026-02-07,91,https://charts-static.billboard.com/img/2025/11/shakira-5cv-zoo-7lp-180x180.jpg,Soundtrack,Zoo,Shakira,95,77,5
2026-02-07,92,https://charts-static.billboard.com/img/2024/12/justin-moore-w7r-timesticking-2ne-180x180.jpg,Country,Time's Ticking,Justin Moore,-,92,1
2026-02-07,93,https://charts-static.billboard.com/img/2025/04/phil-wickham-40z-whatanawesomegod-7dq-180x180.jpg,Christian,What An Awesome God,Phil Wickham,96,86,8
2026-02-07,94,https://charts-static.billboard.com/img/2024/09/emmanuelcortes-60h-amor-mwo-180x180.jpg,Música Mexicana,Amor,Emmanuel Cortes,-,90,5
2026-02-07,95,https://charts-static.billboard.com/img/1993/04/radiohead-9k6-180x180.jpg,Alternative,Let Down,Radiohead,-,91,13
2026-02-07,96,https://charts-static.billboard.com/img/2026/01/doechii-h8h-girlgetup-8f8-180x180.jpg,R&B/Soul,"Girl, Get Up.",Doechii&SZA,98,57,4
2026-02-07,97,https://charts-static.billboard.com/img/2024/03/strawberryguy-qcy-mrsmagic-m43-180x180.jpg,Alternative,Mrs Magic,Strawberry Guy,-,97,1
2026-02-07,98,https://charts-static.billboard.com/img/2022/04/pesopluma-axe-180x180.jpg,Música Mexicana,Dano,Peso Pluma& Tito Double P,-,75,3
2026-02-07,99,https://charts-static.billboard.com/img/2025/08/loeshimmy-000-3am-fvs-180x180.jpg,Hip-Hop/Rap,3am,Loe Shimmy &Don Toliver,-,71,10
2026-02-07,100,https://charts-static.billboard.com/img/2016/08/21-savage-6vl-180x180.jpg,Electronic,Mr Recoup,21 Savage&Drake,-,51,6
2026-01-31,1,https://charts-static.billboard.com/img/2010/01/bruno-mars-8dl-180x180.jpg,Pop,I Just Might,Bruno Mars,1,1,2
2026-01-31,2,https://charts-static.billboard.com/img/2025/08/oliviadean-8k4-manineed-jej-180x180.jpg,Pop,Man I Need,Olivia Dean,4,2,22
2026-01-31,3,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-thefateofophelia-ki7-180x180.jpg,Pop,The Fate Of Ophelia,Taylor Swift,2,1,16
2026-01-31,4,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-golden-ozh-180x180.jpg,K-Pop,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",3,1,31
2026-01-31,5,https://charts-static.billboard.com/img/2025/02/alexwarren-vcb-ordinary-jb8-180x180.jpg,Pop,Ordinary,Alex Warren,5,1,49
2026-01-31,6,https://charts-static.billboard.com/img/2025/11/ellalangley-0yx-choosintexas-3s2-180x180.jpg,Country,Choosin' Texas,Ella Langley,6,5,14
2026-01-31,7,https://charts-static.billboard.com/img/2025/02/sombr-2ps-backtofriends-xkb-180x180.jpg,Alternative,Back To Friends,sombr,8,7,43
2026-01-31,8,https://charts-static.billboard.com/img/2025/06/kehlani-b5q-folded-beh-180x180.jpg,R&B/Soul,Folded,Kehlani,9,6,32
2026-01-31,9,https://charts-static.billboard.com/img/2024/02/djo-fyo-endofbeginning-lak-180x180.jpg,Alternative,End Of Beginning,Djo,7,6,25
2026-01-31,10,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-opalite-05j-180x180.jpg,Pop,Opalite,Taylor Swift,10,2,16
2026-01-31,11,https://charts-static.billboard.com/img/2024/10/leonthomas-y3w-mutt-ch5-180x180.jpg,R&B/Soul,Mutt,Leon Thomas,11,6,50
2026-01-31,12,https://charts-static.billboard.com/img/2026/01/lil-uzi-vert-z30-whatyousaying-y59-180x180.jpg,Hip-Hop/Rap,What You Saying,Lil Uzi Vert,12,12,4
2026-01-31,13,https://charts-static.billboard.com/img/2025/10/raye-azb-whereismyhusband-mtb-180x180.jpg,Pop,Where Is My Husband!,RAYE,18,13,17
2026-01-31,14,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-igotbetter-8s9-180x180.jpg,Country,I Got Better,Morgan Wallen,14,7,32
2026-01-31,15,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Daisies,Justin Bieber,15,2,27
2026-01-31,16,https://charts-static.billboard.com/img/2016/09/gunna-t8f-180x180.jpg,Pop,wgft,GunnaFeaturingBurna Boy,27,16,24
2026-01-31,17,https://charts-static.billboard.com/img/2022/01/oliviadean-8k4-180x180.jpg,Pop,So Easy (To Fall In Love),Olivia Dean,16,14,17
2026-01-31,18,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-20cigarettes-37w-180x180.jpg,Country,20 Cigarettes,Morgan Wallen,19,15,35
2026-01-31,19,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Country,Plastic Cigarette,Zach Bryan,13,13,2
2026-01-31,20,https://charts-static.billboard.com/img/2025/11/siennaspiro-o5d-dieonthishill-f28-180x180.jpg,Pop,Die On This Hill,Sienna Spiro,21,20,5
2026-01-31,21,https://charts-static.billboard.com/img/2015/07/luke-combs-vjy-180x180.jpg,Country,Sleepless In A Hotel Room,Luke Combs,17,17,2
2026-01-31,22,https://charts-static.billboard.com/img/2025/08/chris-brown-cyh-itdepends-6sf-180x180.jpg,R&B/Soul,It Depends,Chris BrownFeaturingBryson Tiller,22,16,25
2026-01-31,23,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Stay Here 4 Life,A$AP RockyFeaturing Brent Faiyaz,-,23,1
2026-01-31,24,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Hip-Hop/Rap,Helicopter,A$AP Rocky,-,24,1
2026-01-31,25,https://charts-static.billboard.com/img/2025/10/tatemcrae-vd8-titfortat-qq9-180x180.jpg,Pop,Tit For Tat,Tate McRae,23,3,17
2026-01-31,26,https://charts-static.billboard.com/img/2024/05/mylessmith-w4f-180x180.jpg,Singer/Songwriter,Nice To Meet You,Myles Smith,32,26,32
2026-01-31,27,https://charts-static.billboard.com/img/2025/07/katseye-xrz-gabriela-iea-180x180.jpg,Pop,Gabriela,KATSEYE,24,21,27
2026-01-31,28,https://charts-static.billboard.com/img/2023/02/bigxthaplug-b4l-180x180.jpg,Hip-Hop/Rap,Hell At Night,BigXthaPlug Featuring Ella Langley,31,26,24
2026-01-31,29,https://charts-static.billboard.com/img/2024/11/maxmcnown-0ht-bettermeforyoubrowneyes-h8h-180x180.jpg,Country,Better Me For You (Brown Eyes),Max McNown,36,29,32
2026-01-31,30,https://charts-static.billboard.com/img/2025/11/oliviadean-8k4-acoupleminutes-of9-180x180.jpg,Pop,A Couple Minutes,Olivia Dean,26,26,13
2026-01-31,31,https://charts-static.billboard.com/img/2009/07/justin-bieber-dj8-180x180.jpg,Pop,Yukon,Justin Bieber,33,17,28
2026-01-31,32,https://charts-static.billboard.com/img/2025/11/esdeekid-laa-180x180.jpg,Pop,4 Raws,EsDeeKid,28,28,6
2026-01-31,33,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Hip-Hop/Rap,Stole Ya Flow,A$AP Rocky,-,33,1
2026-01-31,34,https://charts-static.billboard.com/img/2025/03/russell-dickerson-aem-happentome-tcj-180x180.jpg,Pop,Happen To Me,Russell Dickerson,37,28,40
2026-01-31,35,https://charts-static.billboard.com/img/2019/01/shaboozey-2wm-180x180.jpg,Country,Amen,Shaboozey&Jelly Roll,45,35,37
2026-01-31,36,https://charts-static.billboard.com/img/2025/05/cody-johnson-0vx-thefall-rvi-180x180.jpg,Country,The Fall,Cody Johnson,39,34,17
2026-01-31,37,https://charts-static.billboard.com/img/2015/01/fetty-wap-79j-trapqueen-7u3-180x180.jpg,Pop,Trap Queen,Fetty Wap,-,2,53
2026-01-31,38,https://charts-static.billboard.com/img/1984/09/prince-5k7-purplerain-6pm-180x180.jpg,Pop,Purple Rain,PrinceAnd The Revolution,30,2,21
2026-01-31,39,https://charts-static.billboard.com/img/2025/05/pinkpantheress-j53-stateside-ska-180x180.jpg,Pop,Stateside,PinkPantheressWithZara Larsson,83,39,3
2026-01-31,40,https://charts-static.billboard.com/img/2016/01/zara-larsson-zej-lushlife-cik-180x180.jpg,Pop,Lush Life,Zara Larsson,48,40,6
2026-01-31,41,https://charts-static.billboard.com/img/2025/12/poohshiesty-klv-fdo-1pe-180x180.jpg,Hip-Hop/Rap,FDO,Pooh Shiesty,20,12,6
2026-01-31,42,https://charts-static.billboard.com/img/2024/11/hudsonwestbrook-9ly-houseagain-zq0-180x180.jpg,Country,House Again,Hudson Westbrook,41,33,40
2026-01-31,43,https://charts-static.billboard.com/img/2021/01/mariahthescientist-nuo-180x180.jpg,R&B/Soul,Is It A Crime,Mariah The Scientist&Kali Uchis,34,27,24
2026-01-31,44,https://charts-static.billboard.com/img/2019/09/zachbryan-bqn-180x180.jpg,Country,Say Why,Zach Bryan,25,25,2
2026-01-31,45,https://charts-static.billboard.com/img/2025/04/hardy-rmc-favoritecountrysong-jny-180x180.jpg,Country,Favorite Country Song,HARDY,52,42,13
2026-01-31,46,https://charts-static.billboard.com/img/2025/09/jason-aldean-903-howfardoesagoodbyego-vgz-180x180.jpg,Country,How Far Does A Goodbye Go,Jason Aldean,50,46,15
2026-01-31,47,https://charts-static.billboard.com/img/2008/04/she-him-5u4-180x180.jpg,Rock,I Thought I Saw Your Face Today,She & Him,42,40,7
2026-01-31,48,https://charts-static.billboard.com/img/2025/10/luke-combs-s5l-dayslikethese-eep-180x180.jpg,Country,Days Like These,Luke Combs,49,44,13
2026-01-31,49,https://charts-static.billboard.com/img/2025/08/sombr-2ps-12to12-142-180x180.jpg,Alternative,12 To 12,sombr,54,41,23
2026-01-31,50,https://charts-static.billboard.com/img/2025/06/discolines-hzk-nobrokeboys-gbu-180x180.jpg,Pop,No Broke Boys,Disco Lines &Tinashe,43,36,24
2026-01-31,51,https://charts-static.billboard.com/img/2022/09/meganmoroney-ugl-180x180.jpg,Country,Wish I Didn't,Megan Moroney,-,51,1
2026-01-31,52,https://charts-static.billboard.com/img/2025/11/tyla-8f0-chanel-gkl-180x180.jpg,Pop,Chanel,Tyla,47,47,6
2026-01-31,53,https://charts-static.billboard.com/img/2025/11/cody-johnson-0vx-travelinsoldier-cvg-180x180.jpg,Country,Travelin' Soldier,Cody Johnson,53,12,11
2026-01-31,54,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Order Of Protection,A$AP Rocky,-,54,1
2026-01-31,55,https://charts-static.billboard.com/img/2025/11/meganmoroney-ugl-beautifulthings-3dm-180x180.jpg,Country,Beautiful Things,Megan Moroney,70,55,8
2026-01-31,56,https://charts-static.billboard.com/img/2026/01/aap-rocky-u7u-punkrocky-ojx-180x180.jpg,Pop,Punk Rocky,A$AP Rocky,64,56,2
2026-01-31,57,https://charts-static.billboard.com/img/2014/06/sabrina-carpenter-l0r-180x180.jpg,Pop,When Did You Get Hot?,Sabrina Carpenter,62,17,19
2026-01-31,58,https://charts-static.billboard.com/img/2025/10/david-guetta-0qb-gonegonegone-bic-180x180.jpg,Pop,Gone Gone Gone,"David Guetta,Teddy Swims&Tones And I",65,56,8
2026-01-31,59,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Playa,A$AP Rocky,-,59,1
2026-01-31,60,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-iaintcomingback-l13-180x180.jpg,Country,I Ain't Coming Back,Morgan WallenFeaturingPost Malone,67,8,32
2026-01-31,61,https://charts-static.billboard.com/img/2016/03/cardi-b-tfu-180x180.jpg,Hip-Hop/Rap,ErrTime,Cardi B,60,43,17
2026-01-31,62,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,Stop Snitching,A$AP RockyFeaturing BossMan Dlow & Sauce Walka,-,62,1
2026-01-31,63,https://charts-static.billboard.com/img/2017/06/youngboy-never-broke-again-ak3-180x180.jpg,Hip-Hop/Rap,Bruce Wayne,YoungBoy Never Broke Again,-,63,1
2026-01-31,64,https://charts-static.billboard.com/img/2026/01/siennaspiro-o5d-youstoletheshow-18f-180x180.jpg,Pop,You Stole The Show,Sienna Spiro,63,63,3
2026-01-31,65,https://charts-static.billboard.com/img/2011/12/aap-rocky-u7u-180x180.jpg,Pop,No Trespassing,A$AP Rocky,-,65,1
2026-01-31,66,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-howitsdone-3mh-180x180.jpg,K-Pop,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",55,8,26
2026-01-31,67,https://charts-static.billboard.com/img/2016/03/daniel-caesar-2qj-180x180.jpg,R&B/Soul,Who Knows,Daniel Caesar,79,67,4
2026-01-31,68,https://charts-static.billboard.com/img/2025/10/madison-beer-u5k-bittersweet-dmw-180x180.jpg,Pop,Bittersweet,Madison Beer,-,68,2
2026-01-31,69,https://charts-static.billboard.com/img/2024/03/tuckerwetmore-ras-180x180.jpg,Country,Brunette,Tucker Wetmore,85,69,4
